Standard time,Weekend,Floating holiday,Easter,Births
1981.810403833,1,0,0,214
1981.8131416838,1,0,0,179
1981.8158795346,0,0,0,248
1981.8186173854,0,0,0,276
1981.8213552361,0,0,0,234
1981.8240930869,0,0,0,280
1981.8268309377,0,0,0,270
1981.8295687885,1,0,0,220
1981.8323066393,1,0,0,197
1981.8350444901,0,0,0,237
1981.8377823409,0,0,0,279
1981.8405201917,0,0,0,266
1981.8432580424,0,0,0,276
1981.8459958932,0,0,0,280
1981.848733744,1,0,0,241
1981.8514715948,1,0,0,195
1981.8542094456,0,0,0,248
1981.8569472964,0,0,0,251
1981.8596851472,0,0,0,228
1981.862422998,0,0,0,251
1981.8651608487,0,0,0,243
1981.8678986995,1,0,0,220
1981.8706365503,1,0,0,166
1981.8733744011,0,0,0,249
1981.8761122519,0,0,0,268
1981.8788501027,0,0,0,236
1981.8815879535,0,0,0,262
1981.8843258043,0,0,0,284
1981.887063655,1,0,0,206
1981.8898015058,1,0,0,185
1981.8925393566,0,0,0,234
1981.8952772074,0,0,0,251
1981.8980150582,0,0,0,266
1981.900752909,0,0,0,258
1981.9034907598,0,0,0,270
1981.9062286105,1,0,0,203
1981.9089664613,1,0,0,198
1981.9117043121,0,0,0,245
1981.9144421629,0,0,0,255
1981.9171800137,0,0,0,278
1981.9199178645,0,0,0,233
1981.9226557153,0,0,0,269
1981.9253935661,1,0,0,190
1981.9281314168,1,0,0,205
1981.9308692676,0,0,0,220
1981.9336071184,0,0,0,252
1981.9363449692,0,0,0,248
1981.93908282,0,0,0,271
1981.9418206708,0,0,0,282
1981.9445585216,1,0,0,214
1981.9472963724,1,0,0,204
1981.9500342231,0,0,0,252
1981.9527720739,0,0,0,249
1981.9555099247,0,0,0,275
1981.9582477755,0,0,0,292
1981.9609856263,0,0,0,247
1981.9637234771,1,0,0,194
1981.9664613279,1,0,0,195
1981.9691991787,0,0,0,270
1981.9719370294,0,0,0,266
1981.9746748802,0,0,0,271
1981.977412731,0,0,0,180
1981.9801505818,0,0,0,155
1981.9828884326,1,0,0,187
1981.9856262834,1,0,0,201
1981.9883641342,0,0,0,251
1981.991101985,0,0,0,271
1981.9938398357,0,0,0,285
1981.9965776865,0,0,0,230
1982,0,0,0,198
1982.0027378508,1,0,0,197
1982.0054757016,1,0,0,215
1982.0082135524,0,0,0,241
1982.0109514032,0,0,0,277
1982.0136892539,0,0,0,280
1982.0164271047,0,0,0,257
1982.0191649555,0,0,0,271
1982.0219028063,1,0,0,222
1982.0246406571,1,0,0,194
1982.0273785079,0,0,0,266
1982.0301163587,0,0,0,254
1982.0328542095,0,0,0,244
1982.0355920602,0,0,0,270
1982.038329911,0,0,0,253
1982.0410677618,1,0,0,202
1982.0438056126,1,0,0,186
1982.0465434634,0,0,0,264
1982.0492813142,0,0,0,256
1982.052019165,0,0,0,236
1982.0547570158,0,0,0,293
1982.0574948665,0,0,0,238
1982.0602327173,1,0,0,200
1982.0629705681,1,0,0,204
1982.0657084189,0,0,0,264
1982.0684462697,0,0,0,281
1982.0711841205,0,0,0,257
1982.0739219713,0,0,0,246
1982.076659822,0,0,0,288
1982.0793976728,1,0,0,191
1982.0821355236,1,0,0,212
1982.0848733744,0,0,0,258
1982.0876112252,0,0,0,276
1982.090349076,0,0,0,267
1982.0930869268,0,0,0,280
1982.0958247776,0,0,0,291
1982.0985626283,1,0,0,189
1982.1013004791,1,0,0,191
1982.1040383299,0,0,0,267
1982.1067761807,0,0,0,293
1982.1095140315,0,0,0,265
1982.1122518823,0,0,0,278
1982.1149897331,0,0,0,254
1982.1177275839,1,0,0,199
1982.1204654346,1,0,0,211
1982.1232032854,0,0,0,272
1982.1259411362,0,0,0,293
1982.128678987,0,0,0,251
1982.1314168378,0,0,0,268
1982.1341546886,0,0,0,291
1982.1368925394,1,0,0,218
1982.1396303902,1,0,0,198
1982.1423682409,0,0,0,285
1982.1451060917,0,0,0,331
1982.1478439425,0,0,0,290
1982.1505817933,0,0,0,296
1982.1533196441,0,0,0,284
1982.1560574949,1,0,0,197
1982.1587953457,1,0,0,198
1982.1615331964,0,0,0,274
1982.1642710472,0,0,0,274
1982.167008898,0,0,0,270
1982.1697467488,0,0,0,253
1982.1724845996,0,0,0,301
1982.1752224504,1,0,0,225
1982.1779603012,1,0,0,194
1982.180698152,0,0,0,247
1982.1834360027,0,0,0,283
1982.1861738535,0,0,0,277
1982.1889117043,0,0,0,275
1982.1916495551,0,0,0,293
1982.1943874059,1,0,0,219
1982.1971252567,1,0,0,220
1982.1998631075,0,0,0,278
1982.2026009583,0,0,0,266
1982.205338809,0,0,0,280
1982.2080766598,0,0,0,261
1982.2108145106,0,0,0,282
1982.2135523614,1,0,0,205
1982.2162902122,1,0,0,213
1982.219028063,0,0,0,279
1982.2217659138,0,0,0,303
1982.2245037646,0,0,0,269
1982.2272416153,0,0,0,272
1982.2299794661,0,0,0,297
1982.2327173169,1,0,0,228
1982.2354551677,1,0,0,204
1982.2381930185,0,0,0,266
1982.2409308693,0,0,0,304
1982.2436687201,0,0,0,286
1982.2464065709,0,0,0,277
1982.2491444216,0,0,0,287
1982.2518822724,1,0,0,243
1982.2546201232,1,0,0,224
1982.257357974,0,0,0,272
1982.2600958248,0,0,0,316
1982.2628336756,0,0,0,301
1982.2655715264,0,0,0,289
1982.2683093771,0,0,1,267
1982.2710472279,1,0,1,242
1982.2737850787,1,0,1,220
1982.2765229295,0,0,1,207
1982.2792607803,0,0,0,295
1982.2819986311,0,0,0,307
1982.2847364819,0,0,0,307
1982.2874743327,0,0,0,310
1982.2902121834,1,0,0,219
1982.2929500342,1,0,0,203
1982.295687885,0,0,0,252
1982.2984257358,0,0,0,305
1982.3011635866,0,0,0,301
1982.3039014374,0,0,0,259
1982.3066392882,0,0,0,280
1982.309377139,1,0,0,207
1982.3121149897,1,0,0,202
1982.3148528405,0,0,0,267
1982.3175906913,0,0,0,300
1982.3203285421,0,0,0,286
1982.3230663929,0,0,0,303
1982.3258042437,0,0,0,276
1982.3285420945,1,0,0,251
1982.3312799453,1,0,0,211
1982.334017796,0,0,0,296
1982.3367556468,0,0,0,280
1982.3394934976,0,0,0,290
1982.3422313484,0,0,0,289
1982.3449691992,0,0,0,289
1982.34770705,1,0,0,232
1982.3504449008,1,0,0,197
1982.3531827515,0,0,0,252
1982.3559206023,0,0,0,277
1982.3586584531,0,0,0,292
1982.3613963039,0,0,0,273
1982.3641341547,0,0,0,297
1982.3668720055,1,0,0,219
1982.3696098563,1,0,0,200
1982.3723477071,0,0,0,274
1982.3750855578,0,0,0,284
1982.3778234086,0,0,0,279
1982.3805612594,0,0,0,280
1982.3832991102,0,0,0,308
1982.386036961,1,0,0,219
1982.3887748118,1,0,0,192
1982.3915126626,0,1,0,249
1982.3942505134,0,0,0,255
1982.3969883641,0,0,0,270
1982.3997262149,0,0,0,303
1982.4024640657,0,0,0,262
1982.4052019165,1,0,0,206
1982.4079397673,1,0,0,221
1982.4106776181,0,0,0,267
1982.4134154689,0,0,0,273
1982.4161533197,0,0,0,252
1982.4188911704,0,0,0,253
1982.4216290212,0,0,0,257
1982.424366872,1,0,0,209
1982.4271047228,1,0,0,216
1982.4298425736,0,0,0,274
1982.4325804244,0,0,0,311
1982.4353182752,0,0,0,252
1982.438056126,0,0,0,321
1982.4407939767,0,0,0,300
1982.4435318275,1,0,0,208
1982.4462696783,1,0,0,191
1982.4490075291,0,0,0,257
1982.4517453799,0,0,0,275
1982.4544832307,0,0,0,284
1982.4572210815,0,0,0,275
1982.4599589322,0,0,0,286
1982.462696783,1,0,0,216
1982.4654346338,1,0,0,193
1982.4681724846,0,0,0,262
1982.4709103354,0,0,0,276
1982.4736481862,0,0,0,260
1982.476386037,0,0,0,226
1982.4791238878,0,0,0,246
1982.4818617385,1,0,0,195
1982.4845995893,1,0,0,197
1982.4873374401,0,0,0,299
1982.4900752909,0,0,0,280
1982.4928131417,0,0,0,281
1982.4955509925,0,0,0,253
1982.4982888433,0,0,0,202
1982.5010266941,1,0,0,203
1982.5037645448,1,0,0,197
1982.5065023956,0,0,0,250
1982.5092402464,0,0,0,250
1982.5119780972,0,0,0,286
1982.514715948,0,0,0,301
1982.5174537988,0,0,0,281
1982.5201916496,1,0,0,199
1982.5229295004,1,0,0,196
1982.5256673511,0,0,0,267
1982.5284052019,0,0,0,262
1982.5311430527,0,0,0,286
1982.5338809035,0,0,0,291
1982.5366187543,0,0,0,262
1982.5393566051,1,0,0,233
1982.5420944559,1,0,0,208
1982.5448323066,0,0,0,264
1982.5475701574,0,0,0,289
1982.5503080082,0,0,0,276
1982.553045859,0,0,0,294
1982.5557837098,0,0,0,267
1982.5585215606,1,0,0,193
1982.5612594114,1,0,0,213
1982.5639972622,0,0,0,257
1982.5667351129,0,0,0,259
1982.5694729637,0,0,0,274
1982.5722108145,0,0,0,279
1982.5749486653,0,0,0,247
1982.5776865161,1,0,0,215
1982.5804243669,1,0,0,148
1982.5831622177,0,0,0,231
1982.5859000685,0,0,0,265
1982.5886379192,0,0,0,235
1982.59137577,0,0,0,254
1982.5941136208,0,0,0,253
1982.5968514716,1,0,0,173
1982.5995893224,1,0,0,193
1982.6023271732,0,0,0,288
1982.605065024,0,0,0,287
1982.6078028748,0,0,0,273
1982.6105407255,0,0,0,268
1982.6132785763,0,0,0,279
1982.6160164271,1,0,0,206
1982.6187542779,1,0,0,183
1982.6214921287,0,0,0,259
1982.6242299795,0,0,0,290
1982.6269678303,0,0,0,251
1982.629705681,0,0,0,290
1982.6324435318,0,0,0,270
1982.6351813826,1,0,0,223
1982.6379192334,1,0,0,184
1982.6406570842,0,0,0,239
1982.643394935,0,0,0,261
1982.6461327858,0,0,0,258
1982.6488706366,0,0,0,247
1982.6516084873,0,0,0,268
1982.6543463381,1,0,0,200
1982.6570841889,1,0,0,200
1982.6598220397,0,0,0,269
1982.6625598905,0,0,0,279
1982.6652977413,0,0,0,237
1982.6680355921,0,0,0,259
1982.6707734429,0,0,0,262
1982.6735112936,1,0,0,213
1982.6762491444,1,0,0,183
1982.6789869952,0,1,0,215
1982.681724846,0,0,0,260
1982.6844626968,0,0,0,265
1982.6872005476,0,0,0,271
1982.6899383984,0,0,0,295
1982.6926762492,1,0,0,223
1982.6954140999,1,0,0,196
1982.6981519507,0,0,0,279
1982.7008898015,0,0,0,279
1982.7036276523,0,0,0,245
1982.7063655031,0,0,0,257
1982.7091033539,0,0,0,262
1982.7118412047,1,0,0,220
1982.7145790555,1,0,0,219
1982.7173169062,0,0,0,301
1982.720054757,0,0,0,272
1982.7227926078,0,0,0,290
1982.7255304586,0,0,0,292
1982.7282683094,0,0,0,295
1982.7310061602,1,0,0,237
1982.733744011,1,0,0,194
1982.7364818617,0,0,0,273
1982.7392197125,0,0,0,300
1982.7419575633,0,0,0,313
1982.7446954141,0,0,0,291
1982.7474332649,0,0,0,295
1982.7501711157,1,0,0,203
1982.7529089665,1,0,0,198
1982.7556468173,0,0,0,240
1982.758384668,0,0,0,275
1982.7611225188,0,0,0,261
1982.7638603696,0,0,0,279
1982.7665982204,0,0,0,279
1982.7693360712,1,0,0,210
1982.772073922,1,0,0,178
1982.7748117728,0,1,0,208
1982.7775496236,0,0,0,280
1982.7802874743,0,0,0,266
1982.7830253251,0,0,0,269
1982.7857631759,0,0,0,234
1982.7885010267,1,0,0,208
1982.7912388775,1,0,0,196
1982.7939767283,0,0,0,271
1982.7967145791,0,0,0,231
1982.7994524299,0,0,0,266
1982.8021902806,0,0,0,278
1982.8049281314,0,0,0,270
1982.8076659822,1,0,0,200
1982.810403833,1,0,0,181
1982.8131416838,0,0,0,244
1982.8158795346,0,0,0,239
1982.8186173854,0,0,0,257
1982.8213552361,0,0,0,272
1982.8240930869,0,0,0,246
1982.8268309377,1,0,0,184
1982.8295687885,1,0,0,182
1982.8323066393,0,0,0,216
1982.8350444901,0,0,0,244
1982.8377823409,0,0,0,262
1982.8405201917,0,0,0,239
1982.8432580424,0,0,0,265
1982.8459958932,1,0,0,202
1982.848733744,1,0,0,208
1982.8514715948,0,0,0,244
1982.8542094456,0,0,0,221
1982.8569472964,0,0,0,219
1982.8596851472,0,0,0,272
1982.862422998,0,0,0,234
1982.8651608487,1,0,0,219
1982.8678986995,1,0,0,157
1982.8706365503,0,0,0,285
1982.8733744011,0,0,0,257
1982.8761122519,0,0,0,261
1982.8788501027,0,0,0,246
1982.8815879535,0,0,0,248
1982.8843258043,1,0,0,183
1982.887063655,1,0,0,184
1982.8898015058,0,0,0,258
1982.8925393566,0,0,0,258
1982.8952772074,0,0,0,251
1982.8980150582,0,0,0,246
1982.900752909,0,0,0,267
1982.9034907598,1,0,0,200
1982.9062286105,1,0,0,166
1982.9089664613,0,0,0,231
1982.9117043121,0,0,0,257
1982.9144421629,0,0,0,255
1982.9171800137,0,0,0,248
1982.9199178645,0,0,0,247
1982.9226557153,1,0,0,183
1982.9253935661,1,0,0,192
1982.9281314168,0,0,0,248
1982.9308692676,0,0,0,271
1982.9336071184,0,0,0,236
1982.9363449692,0,0,0,250
1982.93908282,0,0,0,263
1982.9418206708,1,0,0,176
1982.9445585216,1,0,0,162
1982.9472963724,0,0,0,227
1982.9500342231,0,0,0,225
1982.9527720739,0,0,0,234
1982.9555099247,0,0,0,250
1982.9582477755,0,0,0,265
1982.9609856263,1,0,0,168
1982.9637234771,1,0,0,201
1982.9664613279,0,0,0,258
1982.9691991787,0,0,0,252
1982.9719370294,0,0,0,200
1982.9746748802,0,0,0,209
1982.977412731,0,0,0,169
1982.9801505818,1,0,0,163
1982.9828884326,1,0,0,153
1982.9856262834,0,0,0,223
1982.9883641342,0,0,0,248
1982.991101985,0,0,0,228
1982.9938398357,0,0,0,229
1982.9965776865,0,0,0,182
1983,1,0,0,172
1983.0027378508,1,0,0,178
1983.0054757016,0,0,0,206
1983.0082135524,0,0,0,253
1983.0109514032,0,0,0,256
1983.0136892539,0,0,0,244
1983.0164271047,0,0,0,241
1983.0191649555,1,0,0,192
1983.0219028063,1,0,0,148
1983.0246406571,0,0,0,237
1983.0273785079,0,0,0,238
1983.0301163587,0,0,0,249
1983.0328542095,0,0,0,267
1983.0355920602,0,0,0,246
1983.038329911,1,0,0,200
1983.0410677618,1,0,0,176
1983.0438056126,0,0,0,218
1983.0465434634,0,0,0,257
1983.0492813142,0,0,0,236
1983.052019165,0,0,0,242
1983.0547570158,0,0,0,243
1983.0574948665,1,0,0,191
1983.0602327173,1,0,0,169
1983.0629705681,0,0,0,258
1983.0657084189,0,0,0,241
1983.0684462697,0,0,0,243
1983.0711841205,0,0,0,289
1983.0739219713,0,0,0,240
1983.076659822,1,0,0,197
1983.0793976728,1,0,0,188
1983.0821355236,0,0,0,232
1983.0848733744,0,0,0,230
1983.0876112252,0,0,0,240
1983.090349076,0,0,0,237
1983.0930869268,0,0,0,253
1983.0958247776,1,0,0,199
1983.0985626283,1,0,0,145
1983.1013004791,0,0,0,245
1983.1040383299,0,0,0,235
1983.1067761807,0,0,0,267
1983.1095140315,0,0,0,251
1983.1122518823,0,0,0,260
1983.1149897331,1,0,0,208
1983.1177275839,1,0,0,149
1983.1204654346,0,0,0,245
1983.1232032854,0,0,0,268
1983.1259411362,0,0,0,260
1983.128678987,0,0,0,247
1983.1314168378,0,0,0,251
1983.1341546886,1,0,0,205
1983.1368925394,1,0,0,179
1983.1396303902,0,0,0,203
1983.1423682409,0,0,0,275
1983.1451060917,0,0,0,223
1983.1478439425,0,0,0,235
1983.1505817933,0,0,0,263
1983.1533196441,1,0,0,219
1983.1560574949,1,0,0,152
1983.1587953457,0,0,0,227
1983.1615331964,0,0,0,318
1983.1642710472,0,0,0,268
1983.167008898,0,0,0,250
1983.1697467488,0,0,0,245
1983.1724845996,1,0,0,205
1983.1752224504,1,0,0,217
1983.1779603012,0,0,0,266
1983.180698152,0,0,0,267
1983.1834360027,0,0,0,259
1983.1861738535,0,0,0,288
1983.1889117043,0,0,0,284
1983.1916495551,1,0,0,193
1983.1943874059,1,0,0,224
1983.1971252567,0,0,0,288
1983.1998631075,0,0,0,280
1983.2026009583,0,0,0,249
1983.205338809,0,0,0,254
1983.2080766598,0,0,0,241
1983.2108145106,1,0,0,223
1983.2135523614,1,0,0,206
1983.2162902122,0,0,0,273
1983.219028063,0,0,0,270
1983.2217659138,0,0,0,267
1983.2245037646,0,0,0,275
1983.2272416153,0,0,0,274
1983.2299794661,1,0,0,237
1983.2327173169,1,0,0,202
1983.2354551677,0,0,0,261
1983.2381930185,0,0,0,306
1983.2409308693,0,0,0,300
1983.2436687201,0,0,0,268
1983.2464065709,0,0,1,250
1983.2491444216,1,0,1,224
1983.2518822724,1,0,1,199
1983.2546201232,0,0,1,221
1983.257357974,0,0,0,278
1983.2600958248,0,0,0,304
1983.2628336756,0,0,0,283
1983.2655715264,0,0,0,285
1983.2683093771,1,0,0,199
1983.2710472279,1,0,0,215
1983.2737850787,0,0,0,253
1983.2765229295,0,0,0,276
1983.2792607803,0,0,0,240
1983.2819986311,0,0,0,281
1983.2847364819,0,0,0,294
1983.2874743327,1,0,0,197
1983.2902121834,1,0,0,223
1983.2929500342,0,0,0,283
1983.295687885,0,0,0,237
1983.2984257358,0,0,0,270
1983.3011635866,0,0,0,286
1983.3039014374,0,0,0,243
1983.3066392882,1,0,0,209
1983.309377139,1,0,0,184
1983.3121149897,0,0,0,264
1983.3148528405,0,0,0,283
1983.3175906913,0,0,0,268
1983.3203285421,0,0,0,297
1983.3230663929,0,0,0,287
1983.3258042437,1,0,0,226
1983.3285420945,1,0,0,197
1983.3312799453,0,0,0,256
1983.334017796,0,0,0,283
1983.3367556468,0,0,0,281
1983.3394934976,0,0,0,284
1983.3422313484,0,0,0,311
1983.3449691992,1,0,0,208
1983.34770705,1,0,0,203
1983.3504449008,0,0,0,274
1983.3531827515,0,0,0,271
1983.3559206023,0,0,0,275
1983.3586584531,0,0,0,272
1983.3613963039,0,0,0,271
1983.3641341547,1,0,0,219
1983.3668720055,1,0,0,206
1983.3696098563,0,0,0,288
1983.3723477071,0,0,0,277
1983.3750855578,0,0,0,245
1983.3778234086,0,0,0,254
1983.3805612594,0,0,0,281
1983.3832991102,1,0,0,201
1983.386036961,1,0,0,190
1983.3887748118,0,1,0,233
1983.3915126626,0,0,0,285
1983.3942505134,0,0,0,298
1983.3969883641,0,0,0,296
1983.3997262149,0,0,0,297
1983.4024640657,1,0,0,246
1983.4052019165,1,0,0,188
1983.4079397673,0,0,0,244
1983.4106776181,0,0,0,259
1983.4134154689,0,0,0,262
1983.4161533197,0,0,0,262
1983.4188911704,0,0,0,258
1983.4216290212,1,0,0,213
1983.424366872,1,0,0,194
1983.4271047228,0,0,0,278
1983.4298425736,0,0,0,258
1983.4325804244,0,0,0,267
1983.4353182752,0,0,0,293
1983.4380561259,0,0,0,269
1983.4407939767,1,0,0,208
1983.4435318275,1,0,0,199
1983.4462696783,0,0,0,288
1983.4490075291,0,0,0,278
1983.4517453799,0,0,0,286
1983.4544832307,0,0,0,296
1983.4572210815,0,0,0,286
1983.4599589322,1,0,0,194
1983.462696783,1,0,0,174
1983.4654346338,0,0,0,257
1983.4681724846,0,0,0,305
1983.4709103354,0,0,0,260
1983.4736481862,0,0,0,285
1983.476386037,0,0,0,229
1983.4791238878,1,0,0,197
1983.4818617385,1,0,0,166
1983.4845995893,0,0,0,264
1983.4873374401,0,0,0,272
1983.4900752909,0,0,0,279
1983.4928131417,0,0,0,287
1983.4955509925,0,0,0,235
1983.4982888433,1,0,0,212
1983.5010266941,1,0,0,185
1983.5037645448,0,0,0,267
1983.5065023956,0,0,0,265
1983.5092402464,0,0,0,252
1983.5119780972,0,0,0,294
1983.514715948,0,0,0,263
1983.5174537988,1,0,0,194
1983.5201916496,1,0,0,189
1983.5229295004,0,0,0,256
1983.5256673511,0,0,0,256
1983.5284052019,0,0,0,231
1983.5311430527,0,0,0,274
1983.5338809035,0,0,0,272
1983.5366187543,1,0,0,179
1983.5393566051,1,0,0,203
1983.5420944559,0,0,0,237
1983.5448323066,0,0,0,269
1983.5475701574,0,0,0,244
1983.5503080082,0,0,0,262
1983.553045859,0,0,0,257
1983.5557837098,1,0,0,184
1983.5585215606,1,0,0,182
1983.5612594114,0,0,0,251
1983.5639972622,0,0,0,239
1983.5667351129,0,0,0,265
1983.5694729637,0,0,0,266
1983.5722108145,0,0,0,306
1983.5749486653,1,0,0,184
1983.5776865161,1,0,0,181
1983.5804243669,0,0,0,258
1983.5831622177,0,0,0,261
1983.5859000685,0,0,0,268
1983.5886379192,0,0,0,284
1983.59137577,0,0,0,258
1983.5941136208,1,0,0,198
1983.5968514716,1,0,0,181
1983.5995893224,0,0,0,242
1983.6023271732,0,0,0,259
1983.605065024,0,0,0,265
1983.6078028748,0,0,0,240
1983.6105407255,0,0,0,252
1983.6132785763,1,0,0,203
1983.6160164271,1,0,0,173
1983.6187542779,0,0,0,257
1983.6214921287,0,0,0,265
1983.6242299795,0,0,0,254
1983.6269678303,0,0,0,268
1983.629705681,0,0,0,250
1983.6324435318,1,0,0,189
1983.6351813826,1,0,0,206
1983.6379192334,0,0,0,238
1983.6406570842,0,0,0,269
1983.643394935,0,0,0,252
1983.6461327858,0,0,0,261
1983.6488706366,0,0,0,264
1983.6516084873,1,0,0,208
1983.6543463381,1,0,0,180
1983.6570841889,0,0,0,240
1983.6598220397,0,0,0,251
1983.6625598905,0,0,0,261
1983.6652977413,0,0,0,234
1983.6680355921,0,0,0,252
1983.6707734429,1,0,0,200
1983.6735112936,1,0,0,219
1983.6762491444,0,1,0,199
1983.6789869952,0,0,0,263
1983.681724846,0,0,0,286
1983.6844626968,0,0,0,271
1983.6872005476,0,0,0,276
1983.6899383984,1,0,0,239
1983.6926762492,1,0,0,188
1983.6954140999,0,0,0,271
1983.6981519507,0,0,0,262
1983.7008898015,0,0,0,252
1983.7036276523,0,0,0,293
1983.7063655031,0,0,0,269
1983.7091033539,1,0,0,208
1983.7118412047,1,0,0,194
1983.7145790555,0,0,0,264
1983.7173169062,0,0,0,283
1983.720054757,0,0,0,306
1983.7227926078,0,0,0,281
1983.7255304586,0,0,0,267
1983.7282683094,1,0,0,202
1983.7310061602,1,0,0,176
1983.733744011,0,0,0,248
1983.7364818617,0,0,0,265
1983.7392197125,0,0,0,262
1983.7419575633,0,0,0,297
1983.7446954141,0,0,0,307
1983.7474332649,1,0,0,187
1983.7501711157,1,0,0,198
1983.7529089665,0,0,0,248
1983.7556468173,0,0,0,291
1983.758384668,0,0,0,284
1983.7611225188,0,0,0,245
1983.7638603696,0,0,0,273
1983.7665982204,1,0,0,201
1983.7693360712,1,0,0,189
1983.772073922,0,1,0,188
1983.7748117728,0,0,0,250
1983.7775496236,0,0,0,273
1983.7802874743,0,0,0,269
1983.7830253251,0,0,0,305
1983.7857631759,1,0,0,221
1983.7885010267,1,0,0,189
1983.7912388775,0,0,0,239
1983.7939767283,0,0,0,260
1983.7967145791,0,0,0,230
1983.7994524299,0,0,0,250
1983.8021902806,0,0,0,256
1983.8049281314,1,0,0,204
1983.8076659822,1,0,0,172
1983.810403833,0,0,0,250
1983.8131416838,0,0,0,277
1983.8158795346,0,0,0,253
1983.8186173854,0,0,0,269
1983.8213552361,0,0,0,236
1983.8240930869,1,0,0,183
1983.8268309377,1,0,0,185
1983.8295687885,0,0,0,228
1983.8323066393,0,0,0,256
1983.8350444901,0,0,0,288
1983.8377823409,0,0,0,251
1983.8405201917,0,0,0,281
1983.8432580424,1,0,0,204
1983.8459958932,1,0,0,191
1983.848733744,0,0,0,222
1983.8514715948,0,0,0,270
1983.8542094456,0,0,0,256
1983.8569472964,0,0,0,257
1983.8596851472,0,0,0,269
1983.862422998,1,0,0,203
1983.8651608487,1,0,0,188
1983.8678986995,0,0,0,228
1983.8706365503,0,0,0,269
1983.8733744011,0,0,0,259
1983.8761122519,0,0,0,268
1983.8788501027,0,0,0,229
1983.8815879535,1,0,0,173
1983.8843258043,1,0,0,178
1983.887063655,0,0,0,262
1983.8898015058,0,0,0,270
1983.8925393566,0,0,0,256
1983.8952772074,0,0,0,254
1983.8980150582,0,0,0,279
1983.900752909,1,0,0,197
1983.9034907598,1,0,0,193
1983.9062286105,0,0,0,212
1983.9089664613,0,0,0,259
1983.9117043121,0,0,0,278
1983.9144421629,0,0,0,251
1983.9171800137,0,0,0,234
1983.9199178645,1,0,0,171
1983.9226557153,1,0,0,168
1983.9253935661,0,0,0,223
1983.9281314168,0,0,0,252
1983.9308692676,0,0,0,274
1983.9336071184,0,0,0,285
1983.9363449692,0,0,0,244
1983.93908282,1,0,0,199
1983.9418206708,1,0,0,159
1983.9445585216,0,0,0,261
1983.9472963724,0,0,0,222
1983.9500342231,0,0,0,242
1983.9527720739,0,0,0,276
1983.9555099247,0,0,0,270
1983.9582477755,1,0,0,177
1983.9609856263,1,0,0,157
1983.9637234771,0,0,0,263
1983.9664613279,0,0,0,297
1983.9691991787,0,0,0,255
1983.9719370294,0,0,0,242
1983.9746748802,0,0,0,194
1983.977412731,1,0,0,187
1983.9801505818,1,0,0,160
1983.9828884326,0,0,0,188
1983.9856262834,0,0,0,247
1983.9883641342,0,0,0,283
1983.991101985,0,0,0,248
1983.9938398357,0,0,0,205
1983.9965776865,1,0,0,182
1984,1,0,0,169
1984.0027378508,0,0,0,196
1984.0054757016,0,0,0,245
1984.0082135524,0,0,0,257
1984.0109514032,0,0,0,235
1984.0136892539,0,0,0,253
1984.0164271047,1,0,0,188
1984.0191649555,1,0,0,194
1984.0219028063,0,0,0,234
1984.0246406571,0,0,0,256
1984.0273785079,0,0,0,242
1984.0301163587,0,0,0,252
1984.0328542095,0,0,0,258
1984.0355920602,1,0,0,185
1984.038329911,1,0,0,180
1984.0410677618,0,0,0,231
1984.0438056126,0,0,0,249
1984.0465434634,0,0,0,204
1984.0492813142,0,0,0,234
1984.052019165,0,0,0,248
1984.0547570158,1,0,0,185
1984.0574948665,1,0,0,184
1984.0602327173,0,0,0,248
1984.0629705681,0,0,0,253
1984.0657084189,0,0,0,243
1984.0684462697,0,0,0,243
1984.0711841205,0,0,0,243
1984.0739219713,1,0,0,181
1984.076659822,1,0,0,186
1984.0793976728,0,0,0,230
1984.0821355236,0,0,0,250
1984.0848733744,0,0,0,216
1984.0876112252,0,0,0,252
1984.090349076,0,0,0,240
1984.0930869268,1,0,0,160
1984.0958247776,1,0,0,187
1984.0985626283,0,0,0,247
1984.1013004791,0,0,0,275
1984.1040383299,0,0,0,265
1984.1067761807,0,0,0,254
1984.1095140315,0,0,0,267
1984.1122518823,1,0,0,186
1984.1149897331,1,0,0,174
1984.1177275839,0,0,0,247
1984.1204654346,0,0,0,283
1984.1232032854,0,0,0,272
1984.1259411362,0,0,0,297
1984.128678987,0,0,0,255
1984.1314168378,1,0,0,188
1984.1341546886,1,0,0,178
1984.1368925394,0,0,0,239
1984.1396303902,0,0,0,230
1984.1423682409,0,0,0,276
1984.1451060917,0,0,0,249
1984.1478439425,0,0,0,256
1984.1505817933,1,0,0,193
1984.1533196441,1,0,0,199
1984.1560574949,0,0,0,233
1984.1587953457,0,0,0,255
1984.1615331964,0,0,0,253
1984.1642710472,0,0,0,255
1984.167008898,0,0,0,252
1984.1697467488,1,0,0,221
1984.1724845996,1,0,0,195
1984.1752224504,0,0,0,264
1984.1779603012,0,0,0,278
1984.180698152,0,0,0,233
1984.1834360027,0,0,0,251
1984.1861738535,0,0,0,264
1984.1889117043,1,0,0,207
1984.1916495551,1,0,0,193
1984.1943874059,0,0,0,240
1984.1971252567,0,0,0,265
1984.1998631075,0,0,0,248
1984.2026009583,0,0,0,266
1984.205338809,0,0,0,295
1984.2080766598,1,0,0,204
1984.2108145106,1,0,0,207
1984.2135523614,0,0,0,262
1984.2162902122,0,0,0,252
1984.219028063,0,0,0,263
